A4103,PU,Trunk/Principal Road
A4071,PR,Trunk/Principal Road
A534,PU,Trunk/Principal Road
A770,PU,Trunk/Principal Road
A811,PR,Trunk/Principal Road
A941,PR,Trunk/Principal Road
A6106,PR,Trunk/Principal Road
A907,PU,Trunk/Principal Road
A4074,PR,Trunk/Principal Road
A4010,PR,Trunk/Principal Road
A417,PU,Trunk/Principal Road
A338,PU,Trunk/Principal Road
A4074,PU,Trunk/Principal Road
A6071,PR,Trunk/Principal Road
A683,PU,Trunk/Principal Road
A66,TU,Trunk/Principal Road
A123,PU,Trunk/Principal Road
A5048,PU,Trunk/Principal Road
A554,PR,Trunk/Principal Road
A505,PU,Trunk/Principal Road
A4107,PR,Trunk/Principal Road
A474,PR,Trunk/Principal Road
A77,TR,Trunk/Principal Road
A6094,PU,Trunk/Principal Road
A6095,PU,Trunk/Principal Road
A772,PU,Trunk/Principal Road
A862,PU,Trunk/Principal Road
A31,PU,Trunk/Principal Road
A2260,PU,Trunk/Principal Road
A560,PR,Trunk/Principal Road
A194,PR,Trunk/Principal Road
A127,PU,Trunk/Principal Road
A1065,PR,Trunk/Principal Road
A5001,PU,Trunk/Principal Road
A652,PU,Trunk/Principal Road
A6055,TR,Trunk/Principal Road
A707,PR,Trunk/Principal Road
A415,PU,Trunk/Principal Road
A307,PU,Trunk/Principal Road
M271,TM,Motorways
A397,PU,Trunk/Principal Road
A3090,PU,Trunk/Principal Road
A5092,TR,Trunk/Principal Road
A69,PU,Trunk/Principal Road
A5230,PU,Trunk/Principal Road
A183,PR,Trunk/Principal Road
A189,PU,Trunk/Principal Road
A208,PU,Trunk/Principal Road
A3200,PU,Trunk/Principal Road
A5134,PR,Trunk/Principal Road
A616,PU,Trunk/Principal Road
A495,PR,Trunk/Principal Road
A947,PR,Trunk/Principal Road
A980,PR,Trunk/Principal Road
A4165,PU,Trunk/Principal Road
A579,PU,Trunk/Principal Road
A562,PU,Trunk/Principal Road
A192,PU,Trunk/Principal Road
A133,TR,Trunk/Principal Road
A6015,PR,Trunk/Principal Road
A645,PU,Trunk/Principal Road
A474,PU,Trunk/Principal Road
A823,PR,Trunk/Principal Road
A706,PU,Trunk/Principal Road
A755,PR,Trunk/Principal Road
A267,PR,Trunk/Principal Road
A2036,PU,Trunk/Principal Road
M53,TM,Motorways
A696,PR,Trunk/Principal Road
A10,PR,Trunk/Principal Road
A1071,PR,Trunk/Principal Road
A4300,PU,Trunk/Principal Road
A5223,PR,Trunk/Principal Road
A4243,PR,Trunk/Principal Road
A701,PR,Trunk/Principal Road
A899,PR,Trunk/Principal Road
A937,PR,Trunk/Principal Road
A702,PU,Trunk/Principal Road
A969,PR,Trunk/Principal Road
A509,PR,Trunk/Principal Road
A25,PU,Trunk/Principal Road
A277,PR,Trunk/Principal Road
A328,PU,Trunk/Principal Road
A4146,PR,Trunk/Principal Road
A280,PU,Trunk/Principal Road
A1240,PU,Trunk/Principal Road
A233,PU,Trunk/Principal Road
A136,PU,Trunk/Principal Road
A545,PU,Trunk/Principal Road
A78,PU,Trunk/Principal Road
A743,PR,Trunk/Principal Road
A911,PU,Trunk/Principal Road
A404,TR,Trunk/Principal Road
A51,TR,Trunk/Principal Road
A148,PU,Trunk/Principal Road
A1168,PR,Trunk/Principal Road
M5,TM,Motorways
A422,PR,Trunk/Principal Road
A897,PR,Trunk/Principal Road
A990,PR,Trunk/Principal Road
A308,TM,Trunk/Principal Road
A339,PR,Trunk/Principal Road
A2260,PR,Trunk/Principal Road
A184,TR,Trunk/Principal Road
A220,PU,Trunk/Principal Road
A437,PU,Trunk/Principal Road
A405,TR,Trunk/Principal Road
A512,PU,Trunk/Principal Road
A6025,PU,Trunk/Principal Road
A4148,PU,Trunk/Principal Road
A38,PR,Trunk/Principal Road
A5112,PU,Trunk/Principal Road
A4111,PR,Trunk/Principal Road
A702,TR,Trunk/Principal Road
A89,PR,Trunk/Principal Road
A710,PU,Trunk/Principal Road
A941,PU,Trunk/Principal Road
A275,PU,Trunk/Principal Road
A3023,PR,Trunk/Principal Road
A4185,PR,Trunk/Principal Road
A336,PU,Trunk/Principal Road
A5022,PR,Trunk/Principal Road
A1056,PR,Trunk/Principal Road
A100,PU,Trunk/Principal Road
A102,TU,Trunk/Principal Road
A411,PR,Trunk/Principal Road
A1214,PU,Trunk/Principal Road
A1144,PU,Trunk/Principal Road
A1250,PR,Trunk/Principal Road
A168,TR,Trunk/Principal Road
A1,PR,Trunk/Principal Road
A58M,PM,Motorways
A422,PU,Trunk/Principal Road
A465,PR,Trunk/Principal Road
A5007,PU,Trunk/Principal Road
A523,PR,Trunk/Principal Road
A473,PU,Trunk/Principal Road
A468,PU,Trunk/Principal Road
A903,PU,Trunk/Principal Road
A949,PR,Trunk/Principal Road
A2009,PU,Trunk/Principal Road
A505,PR,Trunk/Principal Road
A6072,PR,Trunk/Principal Road
A174,PU,Trunk/Principal Road
A63,PU,Trunk/Principal Road
A5,PR,Trunk/Principal Road
A425,PR,Trunk/Principal Road
A5108,PR,Trunk/Principal Road
A6106,TR,Trunk/Principal Road
A229,PR,Trunk/Principal Road
A692,PR,Trunk/Principal Road
A213,PU,Trunk/Principal Road
A5109,PU,Trunk/Principal Road
A1005,PR,Trunk/Principal Road
A1121,PR,Trunk/Principal Road
A59,TR,Trunk/Principal Road
A15,PR,Trunk/Principal Road
A469,PU,Trunk/Principal Road
A549,PR,Trunk/Principal Road
A77,PU,Trunk/Principal Road
A939,PR,Trunk/Principal Road
A22,PR,Trunk/Principal Road
A3,PU,Trunk/Principal Road
A280,PR,Trunk/Principal Road
A337,PR,Trunk/Principal Road
A2290,PU,Trunk/Principal Road
A1043,PR,Trunk/Principal Road
A3214,PU,Trunk/Principal Road
A4003,PU,Trunk/Principal Road
A1071,PU,Trunk/Principal Road
A6001,PR,Trunk/Principal Road
A631,PU,Trunk/Principal Road
A4640,PR,Trunk/Principal Road
A4222,PR,Trunk/Principal Road
A539,PR,Trunk/Principal Road
A861,PR,Trunk/Principal Road
A7066,PR,Trunk/Principal Road
A284,PU,Trunk/Principal Road
A4155,PU,Trunk/Principal Road
A3050,PU,Trunk/Principal Road
A4157,PU,Trunk/Principal Road
A586,PR,Trunk/Principal Road
A5083,PU,Trunk/Principal Road
A4090,PU,Trunk/Principal Road
A149,PR,Trunk/Principal Road
A4147,PU,Trunk/Principal Road
A644,PR,Trunk/Principal Road
A453,PR,Trunk/Principal Road
A40,PR,Trunk/Principal Road
A89,PU,Trunk/Principal Road
A329,PR,Trunk/Principal Road
A20,TU,Trunk/Principal Road
A323,PR,Trunk/Principal Road
A6143,PU,Trunk/Principal Road
A588,PU,Trunk/Principal Road
A601,PM,Trunk/Principal Road
A1010,PU,Trunk/Principal Road
A6096,PR,Trunk/Principal Road
A4304,PU,Trunk/Principal Road
A516,TU,Trunk/Principal Road
A1098,PR,Trunk/Principal Road
A456,PU,Trunk/Principal Road
A439,PR,Trunk/Principal Road
A445,PR,Trunk/Principal Road
A44,TR,Trunk/Principal Road
A325,PR,Trunk/Principal Road
A5268,PU,Trunk/Principal Road
A5080,PU,Trunk/Principal Road
A689,PU,Trunk/Principal Road
A205,PU,Trunk/Principal Road
A222,PU,Trunk/Principal Road
A1306,PU,Trunk/Principal Road
A119,PR,Trunk/Principal Road
A1117,PR,Trunk/Principal Road
A6135,PU,Trunk/Principal Road
A46,PR,Trunk/Principal Road
A654,PU,Trunk/Principal Road
A6032,PU,Trunk/Principal Road
A480,PR,Trunk/Principal Road
A5011,PR,Trunk/Principal Road
A8,TR,Trunk/Principal Road
A118,PU,Trunk/Principal Road
A140,TR,Trunk/Principal Road
A5028,PR,Trunk/Principal Road
A6036,PU,Trunk/Principal Road
A429,PR,Trunk/Principal Road
A4041,PU,Trunk/Principal Road
A4036,PU,Trunk/Principal Road
A498,PR,Trunk/Principal Road
A48,TM,Trunk/Principal Road
A90,TR,Trunk/Principal Road
A928,PR,Trunk/Principal Road
A889,TR,Trunk/Principal Road
A887,TR,Trunk/Principal Road
A225,PU,Trunk/Principal Road
A421,PU,Trunk/Principal Road
A33,PR,Trunk/Principal Road
A5103,PU,Trunk/Principal Road
A627(M),TM,Motorways
A2,TU,Trunk/Principal Road
A5050,PU,Trunk/Principal Road
A646,PR,Trunk/Principal Road
A4182,PU,Trunk/Principal Road
A4810,PR,Trunk/Principal Road
A726,PU,Trunk/Principal Road
A82,TU,Trunk/Principal Road
A167,TR,Trunk/Principal Road
A694,PU,Trunk/Principal Road
A1260,PU,Trunk/Principal Road
A1014,PU,Trunk/Principal Road
A1307,PU,Trunk/Principal Road
A5191,PU,Trunk/Principal Road
A4232,TR,Trunk/Principal Road
A915,PR,Trunk/Principal Road
A78,TR,Trunk/Principal Road
A332,PU,Trunk/Principal Road
A4260,PU,Trunk/Principal Road
A342,PU,Trunk/Principal Road
A230,PU,Trunk/Principal Road
A310,PU,Trunk/Principal Road
A1023,PU,Trunk/Principal Road
A646,TU,Trunk/Principal Road
A1105,PU,Trunk/Principal Road
A1246,PR,Trunk/Principal Road
A703,PR,Trunk/Principal Road
A710,PR,Trunk/Principal Road
A915,PU,Trunk/Principal Road
A975,PR,Trunk/Principal Road
A1080,PU,Trunk/Principal Road
A142,PR,Trunk/Principal Road
A43,PR,Trunk/Principal Road
A830,TU,Trunk/Principal Road
A989,PU,Trunk/Principal Road
A6124,PU,Trunk/Principal Road
A30,PR,Trunk/Principal Road
A2100,PR,Trunk/Principal Road
A299,PR,Trunk/Principal Road
A326,PR,Trunk/Principal Road
A3280,PU,Trunk/Principal Road
A1152,PR,Trunk/Principal Road
A132,PR,Trunk/Principal Road
A421,TR,Trunk/Principal Road
A6135,PR,Trunk/Principal Road
A6120,PU,Trunk/Principal Road
A6131,PR,Trunk/Principal Road
A463,PU,Trunk/Principal Road
A702,PR,Trunk/Principal Road
A904,PU,Trunk/Principal Road
A876,TR,Trunk/Principal Road
A404,PU,Trunk/Principal Road
A282,TR,Trunk/Principal Road
A586,PU,Trunk/Principal Road
A504,PU,Trunk/Principal Road
A1003,PU,Trunk/Principal Road
A1090,PU,Trunk/Principal Road
A5004,PU,Trunk/Principal Road
A508,TU,Trunk/Principal Road
A489,PR,Trunk/Principal Road
A4123,TU,Trunk/Principal Road
A91,PR,Trunk/Principal Road
A921,PR,Trunk/Principal Road
A716,PR,Trunk/Principal Road
A759,PU,Trunk/Principal Road
A4129,PR,Trunk/Principal Road
M65,PM,Motorways
A669,PR,Trunk/Principal Road
A6175,PU,Trunk/Principal Road
A684,PR,Trunk/Principal Road
A456,TU,Trunk/Principal Road
A527,PU,Trunk/Principal Road
A4215,PR,Trunk/Principal Road
A912,PU,Trunk/Principal Road
A259,PU,Trunk/Principal Road
A4010,PU,Trunk/Principal Road
A577,PR,Trunk/Principal Road
A6044,PU,Trunk/Principal Road
A559,PR,Trunk/Principal Road
A5051,PU,Trunk/Principal Road
A5139,PU,Trunk/Principal Road
A6514,TU,Trunk/Principal Road
A5460,PR,Trunk/Principal Road
A6005,PR,Trunk/Principal Road
A19,TR,Trunk/Principal Road
A3400,PU,Trunk/Principal Road
A4040,PU,Trunk/Principal Road
A4219,PR,Trunk/Principal Road
A26,PR,Trunk/Principal Road
A4158,PU,Trunk/Principal Road
A335,PR,Trunk/Principal Road
A2219,PU,Trunk/Principal Road
A5149,PU,Trunk/Principal Road
A6119,PR,Trunk/Principal Road
A536,PR,Trunk/Principal Road
A688,PR,Trunk/Principal Road
A1114,PU,Trunk/Principal Road
A5200,PU,Trunk/Principal Road
A216,PU,Trunk/Principal Road
A2214,PU,Trunk/Principal Road
A65,TR,Trunk/Principal Road
A629,PR,Trunk/Principal Road
A4169,PR,Trunk/Principal Road
A5182,PR,Trunk/Principal Road
A497,PR,Trunk/Principal Road
A4226,PR,Trunk/Principal Road
A4241,PU,Trunk/Principal Road
A713,PR,Trunk/Principal Road
A865,PR,Trunk/Principal Road
A944,PR,Trunk/Principal Road
A986,PR,Trunk/Principal Road
A728,PU,Trunk/Principal Road
A32,PU,Trunk/Principal Road
A1242,PU,Trunk/Principal Road
A6129,PU,Trunk/Principal Road
A447,PR,Trunk/Principal Road
A637,PR,Trunk/Principal Road
A4104,PR,Trunk/Principal Road
A547,PU,Trunk/Principal Road
A823,PU,Trunk/Principal Road
A285,PR,Trunk/Principal Road
A4146,PU,Trunk/Principal Road
A503,PU,Trunk/Principal Road
A4147,PR,Trunk/Principal Road
A6038,PR,Trunk/Principal Road
A523,TR,Trunk/Principal Road
A423,TR,Trunk/Principal Road
A49,PR,Trunk/Principal Road
A542,PR,Trunk/Principal Road
A956,PU,Trunk/Principal Road
A830,TR,Trunk/Principal Road
A3010,PU,Trunk/Principal Road
A530,PR,Trunk/Principal Road
A552,PU,Trunk/Principal Road
A1134,PU,Trunk/Principal Road
A1066,PR,Trunk/Principal Road
A614,PR,Trunk/Principal Road
A171,PU,Trunk/Principal Road
A1136,PR,Trunk/Principal Road
A6055,PU,Trunk/Principal Road
A4390,PR,Trunk/Principal Road
A862,PR,Trunk/Principal Road
A824,PR,Trunk/Principal Road
A226,PR,Trunk/Principal Road
A5066,PU,Trunk/Principal Road
A5209,PR,Trunk/Principal Road
A178,PU,Trunk/Principal Road
A236,PU,Trunk/Principal Road
A1208,PU,Trunk/Principal Road
A129,PR,Trunk/Principal Road
A1013,PU,Trunk/Principal Road
A1434,PU,Trunk/Principal Road
A611,PR,Trunk/Principal Road
A628,PR,Trunk/Principal Road
A64,TU,Trunk/Principal Road
A41,PR,Trunk/Principal Road
M6Toll,TM,Motorways
A489,TR,Trunk/Principal Road
A85,TR,Trunk/Principal Road
A6137,PR,Trunk/Principal Road
A723,PR,Trunk/Principal Road
A717,PU,Trunk/Principal Road
A303,TR,Trunk/Principal Road
A325,PU,Trunk/Principal Road
A286,PU,Trunk/Principal Road
A242,PU,Trunk/Principal Road
A193,PU,Trunk/Principal Road
A1083,PU,Trunk/Principal Road
A4202,PU,Trunk/Principal Road
A5460,PU,Trunk/Principal Road
A452,PU,Trunk/Principal Road
A527,PR,Trunk/Principal Road
A4254,PU,Trunk/Principal Road
A4107,PU,Trunk/Principal Road
A469,PR,Trunk/Principal Road
A985,TR,Trunk/Principal Road
A75,TU,Trunk/Principal Road
A909,PU,Trunk/Principal Road
A268,PR,Trunk/Principal Road
A1037,PU,Trunk/Principal Road
A1184,PR,Trunk/Principal Road
A6175,PR,Trunk/Principal Road
A466,PR,Trunk/Principal Road
A747,PR,Trunk/Principal Road
M23,TM,Motorways
A3290,PR,Trunk/Principal Road
A4,TU,Trunk/Principal Road
A6062,PU,Trunk/Principal Road
A5020,PR,Trunk/Principal Road
A5033,PU,Trunk/Principal Road
A186,PR,Trunk/Principal Road
A6105,PU,Trunk/Principal Road
A12,TU,Trunk/Principal Road
A203,PU,Trunk/Principal Road
A1012,PU,Trunk/Principal Road
A61,TU,Trunk/Principal Road
A151,PU,Trunk/Principal Road
A4501,PU,Trunk/Principal Road
A1039,PR,Trunk/Principal Road
A4126,PU,Trunk/Principal Road
A5005,PU,Trunk/Principal Road
A70,PR,Trunk/Principal Road
A72,PR,Trunk/Principal Road
A882,PR,Trunk/Principal Road
A935,PU,Trunk/Principal Road
A106,PU,Trunk/Principal Road
A507,PR,Trunk/Principal Road
A1025,PU,Trunk/Principal Road
A414,TR,Trunk/Principal Road
A6118,PR,Trunk/Principal Road
A17,TR,Trunk/Principal Road
A1082,PR,Trunk/Principal Road
A6514,PU,Trunk/Principal Road
A167,PR,Trunk/Principal Road
A634,PU,Trunk/Principal Road
A4034,PU,Trunk/Principal Road
A546,PR,Trunk/Principal Road
A4230,PR,Trunk/Principal Road
A96,TR,Trunk/Principal Road
A259,TU,Trunk/Principal Road
A2045,PU,Trunk/Principal Road
A5018,PU,Trunk/Principal Road
M6,TR,Motorways
A1290,PU,Trunk/Principal Road
A12,PU,Trunk/Principal Road
A13,PR,Trunk/Principal Road
A514,PR,Trunk/Principal Road
A517,PU,Trunk/Principal Road
A43,TU,Trunk/Principal Road
A6191,PR,Trunk/Principal Road
A660,PU,Trunk/Principal Road
A4086,PR,Trunk/Principal Road
A4106,PU,Trunk/Principal Road
A83,TR,Trunk/Principal Road
A719,PR,Trunk/Principal Road
A705,PR,Trunk/Principal Road
A709,PU,Trunk/Principal Road
A412,PU,Trunk/Principal Road
A4020,PR,Trunk/Principal Road
A5085,PU,Trunk/Principal Road
A5117,PR,Trunk/Principal Road
M65,TM,Motorways
A696,TR,Trunk/Principal Road
A690,PU,Trunk/Principal Road
A3220,PU,Trunk/Principal Road
A5201,PU,Trunk/Principal Road
A13,TR,Trunk/Principal Road
A158,PR,Trunk/Principal Road
A1033,PR,Trunk/Principal Road
A520,PR,Trunk/Principal Road
A493,PR,Trunk/Principal Road
A4217,PU,Trunk/Principal Road
A867,PR,Trunk/Principal Road
A940,PR,Trunk/Principal Road
A955,PR,Trunk/Principal Road
A2010,PU,Trunk/Principal Road
A666,PU,Trunk/Principal Road
A5019,PU,Trunk/Principal Road
A5095,PR,Trunk/Principal Road
A116,PU,Trunk/Principal Road
A516,TR,Trunk/Principal Road
A6020,PR,Trunk/Principal Road
A62,PU,Trunk/Principal Road
A160,TR,Trunk/Principal Road
A4097,PR,Trunk/Principal Road
A4055,PU,Trunk/Principal Road
A810,PU,Trunk/Principal Road
A8,TU,Trunk/Principal Road
A914,PR,Trunk/Principal Road
A752,PU,Trunk/Principal Road
A8003,PR,Trunk/Principal Road
A823(M),TM,Motorways
A2018,PU,Trunk/Principal Road
A217,PR,Trunk/Principal Road
A285,PU,Trunk/Principal Road
A227,TR,Trunk/Principal Road
A626,PU,Trunk/Principal Road
A176,PU,Trunk/Principal Road
A157,PR,Trunk/Principal Road
A6004,PU,Trunk/Principal Road
A1133,PR,Trunk/Principal Road
A640,PR,Trunk/Principal Road
A5156,PU,Trunk/Principal Road
A735,PR,Trunk/Principal Road
A2270,PU,Trunk/Principal Road
A3095,PR,Trunk/Principal Road
A1056,PU,Trunk/Principal Road
A1027,PU,Trunk/Principal Road
A4251,PU,Trunk/Principal Road
A4178,PU,Trunk/Principal Road
A6464,PU,Trunk/Principal Road
A1029,PU,Trunk/Principal Road
A6142,PU,Trunk/Principal Road
A4189,PU,Trunk/Principal Road
A4075,PR,Trunk/Principal Road
A4281,PU,Trunk/Principal Road
A8000,PR,Trunk/Principal Road
A77,TU,Trunk/Principal Road
A848,PR,Trunk/Principal Road
A255,PU,Trunk/Principal Road
A330,PU,Trunk/Principal Road
A293,PU,Trunk/Principal Road
A5144,PU,Trunk/Principal Road
A6052,PR,Trunk/Principal Road
A1085,PR,Trunk/Principal Road
A316,PU,Trunk/Principal Road
A5207,PU,Trunk/Principal Road
A5049,PU,Trunk/Principal Road
A1070,PU,Trunk/Principal Road
A490,PR,Trunk/Principal Road
A5011,TU,Trunk/Principal Road
A5159,TR,Trunk/Principal Road
A4042,TU,Trunk/Principal Road
A85,PR,Trunk/Principal Road
A82,PR,Trunk/Principal Road
A2022,PU,Trunk/Principal Road
A258,PR,Trunk/Principal Road
A249,TU,Trunk/Principal Road
A4421,PU,Trunk/Principal Road
A56,TU,Trunk/Principal Road
A6177,PR,Trunk/Principal Road
A5087,PR,Trunk/Principal Road
A178,PR,Trunk/Principal Road
A104,PR,Trunk/Principal Road
A5141,PU,Trunk/Principal Road
A113,PR,Trunk/Principal Road
A57,PR,Trunk/Principal Road
A630,PR,Trunk/Principal Road
A63,PR,Trunk/Principal Road
A470,TU,Trunk/Principal Road
A770,PR,Trunk/Principal Road
M77,TM,Motorways
A720,PR,Trunk/Principal Road
A4095,PR,Trunk/Principal Road
A328,PR,Trunk/Principal Road
A261,PU,Trunk/Principal Road
A565,TR,Trunk/Principal Road
A597,TR,Trunk/Principal Road
A570,PR,Trunk/Principal Road
A580,PR,Trunk/Principal Road
A5202,PU,Trunk/Principal Road
A3217,PU,Trunk/Principal Road
A1261,PU,Trunk/Principal Road
A14(M),TM,Motorways
A5005,PR,Trunk/Principal Road
A472,PR,Trunk/Principal Road
A4233,PU,Trunk/Principal Road
A261,PR,Trunk/Principal Road
A320,PU,Trunk/Principal Road
A272,TR,Trunk/Principal Road
A681,PU,Trunk/Principal Road
A111,PR,Trunk/Principal Road
A1089,TR,Trunk/Principal Road
A6005,PU,Trunk/Principal Road
A525,PR,Trunk/Principal Road
A93,PU,Trunk/Principal Road
A749,PU,Trunk/Principal Road
A700,PU,Trunk/Principal Road
A88,PR,Trunk/Principal Road
A282,TU,Trunk/Principal Road
M602,TM,Motorways
A5209,PU,Trunk/Principal Road
A184,PU,Trunk/Principal Road
A312,PU,Trunk/Principal Road
A5029,PU,Trunk/Principal Road
A6116,PR,Trunk/Principal Road
A60,PU,Trunk/Principal Road
A659,PU,Trunk/Principal Road
A435,PU,Trunk/Principal Road
A531,PR,Trunk/Principal Road
A548,PR,Trunk/Principal Road
A5119,PR,Trunk/Principal Road
A929,PU,Trunk/Principal Road
A23,TU,Trunk/Principal Road
A663,TR,Trunk/Principal Road
A661,PR,Trunk/Principal Road
A19,PR,Trunk/Principal Road
A639,PR,Trunk/Principal Road
A58,PM,Trunk/Principal Road
A74,PR,Trunk/Principal Road
A308,PU,Trunk/Principal Road
A3,TM,Trunk/Principal Road
A36,TR,Trunk/Principal Road
A2280,PU,Trunk/Principal Road
A6048,PU,Trunk/Principal Road
A696,PU,Trunk/Principal Road
A301,PU,Trunk/Principal Road
A1304,PR,Trunk/Principal Road
A143,PU,Trunk/Principal Road
A1301,PU,Trunk/Principal Road
A6520,PU,Trunk/Principal Road
A607,PU,Trunk/Principal Road
A6117,PU,Trunk/Principal Road
A614,TR,Trunk/Principal Road
A4026,PU,Trunk/Principal Road
A4058,PR,Trunk/Principal Road
A4058,PU,Trunk/Principal Road
A722,PU,Trunk/Principal Road
A771,PU,Trunk/Principal Road
M27,TM,Motorways
A273,PR,Trunk/Principal Road
A3095,PU,Trunk/Principal Road
A183,PU,Trunk/Principal Road
A3213,PU,Trunk/Principal Road
A1237,PU,Trunk/Principal Road
A483,PU,Trunk/Principal Road
A4076,TR,Trunk/Principal Road
A9,TR,Trunk/Principal Road
A827,PR,Trunk/Principal Road
A855,PR,Trunk/Principal Road
A597,TU,Trunk/Principal Road
A109,PU,Trunk/Principal Road
A1067,PU,Trunk/Principal Road
A1184,PU,Trunk/Principal Road
A607,PR,Trunk/Principal Road
A4538,PR,Trunk/Principal Road
M50,TM,Motorways
A4059,PU,Trunk/Principal Road
A90,TU,Trunk/Principal Road
A831,PR,Trunk/Principal Road
A6018,PU,Trunk/Principal Road
A1211,PU,Trunk/Principal Road
A658,PU,Trunk/Principal Road
A646,PU,Trunk/Principal Road
A1238,PU,Trunk/Principal Road
A660,PR,Trunk/Principal Road
A515,PR,Trunk/Principal Road
A898,TR,Trunk/Principal Road
A768,PU,Trunk/Principal Road
A4130,PU,Trunk/Principal Road
M58,TM,Motorways
A172,PU,Trunk/Principal Road
A298,PU,Trunk/Principal Road
A3204,PU,Trunk/Principal Road
A120,TR,Trunk/Principal Road
A146,PU,Trunk/Principal Road
A508,PU,Trunk/Principal Road
A438,PR,Trunk/Principal Road
A426,PR,Trunk/Principal Road
A5025,PR,Trunk/Principal Road
A4051,PR,Trunk/Principal Road
M80,TM,Motorways
A283,PR,Trunk/Principal Road
A308,PR,Trunk/Principal Road
A317,PR,Trunk/Principal Road
A5130,PR,Trunk/Principal Road
A2990,PR,Trunk/Principal Road
A1171,PR,Trunk/Principal Road
A3202,PU,Trunk/Principal Road
A38,TM,Trunk/Principal Road
A942,PR,Trunk/Principal Road
A319,PR,Trunk/Principal Road
A249,PR,Trunk/Principal Road
A1231,PR,Trunk/Principal Road
A1147,PR,Trunk/Principal Road
A2198,PU,Trunk/Principal Road
A126,PU,Trunk/Principal Road
A1321,PU,Trunk/Principal Road
A6107,PU,Trunk/Principal Road
A6177,PU,Trunk/Principal Road
A6102,PR,Trunk/Principal Road
A1041,PU,Trunk/Principal Road
A452,TU,Trunk/Principal Road
A803,PR,Trunk/Principal Road
A923,PU,Trunk/Principal Road
A1058,PU,Trunk/Principal Road
A1018,PR,Trunk/Principal Road
A10,PU,Trunk/Principal Road
A4180,PR,Trunk/Principal Road
A5040,PU,Trunk/Principal Road
A1198,PR,Trunk/Principal Road
A6009,PU,Trunk/Principal Road
A168,PU,Trunk/Principal Road
A924,PR,Trunk/Principal Road
A260,PU,Trunk/Principal Road
A296,PR,Trunk/Principal Road
A251,PU,Trunk/Principal Road
A576,PU,Trunk/Principal Road
A5042,PU,Trunk/Principal Road
A5199,PR,Trunk/Principal Road
A6016,PU,Trunk/Principal Road
A4500,PR,Trunk/Principal Road
A52,PR,Trunk/Principal Road
A4390,PU,Trunk/Principal Road
A4101,PU,Trunk/Principal Road
A4536,TR,Trunk/Principal Road
A455,PR,Trunk/Principal Road
A7,PU,Trunk/Principal Road
A817,PR,Trunk/Principal Road
A768,PR,Trunk/Principal Road
A226,PU,Trunk/Principal Road
A321,PR,Trunk/Principal Road
A5094,PU,Trunk/Principal Road
A5271,PR,Trunk/Principal Road
A5034,PR,Trunk/Principal Road
A685,PU,Trunk/Principal Road
A214,PU,Trunk/Principal Road
A1141,PR,Trunk/Principal Road
A1089,PU,Trunk/Principal Road
A156,PU,Trunk/Principal Road
A6183,PR,Trunk/Principal Road
A417,PR,Trunk/Principal Road
M42,TM,Motorways
A8,PR,Trunk/Principal Road
A73,PU,Trunk/Principal Road
A84,PU,Trunk/Principal Road
A287,PR,Trunk/Principal Road
A5186,PU,Trunk/Principal Road
A59,TU,Trunk/Principal Road
A6,TR,Trunk/Principal Road
A5509,PU,Trunk/Principal Road
A211,PU,Trunk/Principal Road
A146,PR,Trunk/Principal Road
A1062,PR,Trunk/Principal Road
A5065,PR,Trunk/Principal Road
A1341,PR,Trunk/Principal Road
A451,PU,Trunk/Principal Road
A911,PR,Trunk/Principal Road
A950,PR,Trunk/Principal Road
A712,PR,Trunk/Principal Road
A251,PR,Trunk/Principal Road
A3100,PU,Trunk/Principal Road
A43,TR,Trunk/Principal Road
A5093,PR,Trunk/Principal Road
A130,PR,Trunk/Principal Road
A448,PU,Trunk/Principal Road
A73,PR,Trunk/Principal Road
A993,PU,Trunk/Principal Road
A2011,PR,Trunk/Principal Road
A6010,PU,Trunk/Principal Road
A678,PU,Trunk/Principal Road
A5284,PR,Trunk/Principal Road
A6042,PU,Trunk/Principal Road
A573,PU,Trunk/Principal Road
A1231,PU,Trunk/Principal Road
A1167,PU,Trunk/Principal Road
A5054,PU,Trunk/Principal Road
A6200,PU,Trunk/Principal Road
A4536,PR,Trunk/Principal Road
A486,PR,Trunk/Principal Road
A4159,PR,Trunk/Principal Road
A26,PU,Trunk/Principal Road
A317,PU,Trunk/Principal Road
A500,PU,Trunk/Principal Road
A186,PU,Trunk/Principal Road
A1305,PU,Trunk/Principal Road
A181,PU,Trunk/Principal Road
A402,PU,Trunk/Principal Road
A1307,PR,Trunk/Principal Road
A427,PR,Trunk/Principal Road
A517,PR,Trunk/Principal Road
A624,PR,Trunk/Principal Road
A156,PR,Trunk/Principal Road
A1176,PU,Trunk/Principal Road
A511,PU,Trunk/Principal Road
M73,TM,Motorways
A413,PR,Trunk/Principal Road
A2,PR,Trunk/Principal Road
A243,PR,Trunk/Principal Road
A1172,PU,Trunk/Principal Road
A196,PR,Trunk/Principal Road
A1200,PU,Trunk/Principal Road
A1400,TU,Trunk/Principal Road
A14,TU,Trunk/Principal Road
A1095,PR,Trunk/Principal Road
M1,PR,Motorways
A1260,PR,Trunk/Principal Road
A1090,PR,Trunk/Principal Road
A1243,PR,Trunk/Principal Road
A6187,PR,Trunk/Principal Road
A426,PU,Trunk/Principal Road
A453,PU,Trunk/Principal Road
A519,PU,Trunk/Principal Road
